work_idx	cmd	local pid	queued	run_idx	status	worker	local start time	local end time	local elapsed time	remote start time	remote end time	remote elapsed time	user time	system time	max rss	shared	unshared	stack	minor faults	major faults	pid	io
76	mProjectPP  -X -x 1.01972 ../../data/data2/2mass-atlas-981204n-j0460056.fits p2mass-atlas-981204n-j0460056.fits ../../data/data2/region.hdr 	19768	1.647	76	exit 0	huscs009-kabe-2011-06-05-21-41-34-3679	1.647101	4.325970	2.678869	1.777818	4.277325	2.49950695038	1.072067	0.040002	0	0	0	0	4827	0	19771	[struct stat="OK", time=2]
#	
77	mProjectPP  -X -x 1.01972 ../../data/data2/2mass-atlas-981204n-j0460068.fits p2mass-atlas-981204n-j0460068.fits ../../data/data2/region.hdr 	19769	1.649	77	exit 0	huscs001-kabe-2011-06-05-21-41-29-31884	1.649255	3.804412	2.155157	1.729774	3.728531	1.99875712395	1.148072	0.048003	0	0	0	0	4819	0	19772	[struct stat="OK", time=1]
#	
78	mProjectPP  -X -x 1.02339 ../../data/data2/2mass-atlas-981204n-j0490197.fits p2mass-atlas-981204n-j0490197.fits ../../data/data2/region.hdr 	19773	1.676	78	exit 0	huscs013-kabe-2011-06-05-21-41-29-4408	1.693044	4.324388	2.631344	1.763605	4.258465	2.49485993385	1.072067	0.028002	0	0	0	0	4859	0	19777	[struct stat="OK", time=2]
#	
79	mProjectPP  -X -x 1.02235 ../../data/data2/2mass-atlas-981204n-j0480080.fits p2mass-atlas-981204n-j0480080.fits ../../data/data2/region.hdr 	19774	1.698	79	exit 0	huscs009-kabe-2011-06-05-21-41-29-3663	1.698740	4.434728	2.735988	1.841081	4.390051	2.54896998405	1.092068	0.048003	0	0	0	0	4855	0	19779	[struct stat="OK", time=2]
#	
80	mProjectPP  -X -x 1.02329 ../../data/data2/2mass-atlas-981204n-j0490220.fits p2mass-atlas-981204n-j0490220.fits ../../data/data2/region.hdr 	19775	1.709	80	exit 0	huscs016-kabe-2011-04-11-00-17-13-15312	1.709679	3.805006	2.095327	1.849141	3.752148	1.90300703049	1.052066	0.040003	0	0	0	0	4874	0	19781	[struct stat="OK", time=2]
#	
81	mProjectPP  -X -x 1.02339 ../../data/data2/2mass-atlas-981204n-j0490209.fits p2mass-atlas-981204n-j0490209.fits ../../data/data2/region.hdr 	19778	1.720	81	exit 0	huscs010-kabe-2011-04-11-00-17-13-30553	1.719977	4.568952	2.848975	1.884290	4.537419	2.6531291008	1.404087	0.052003	0	0	0	0	4857	0	19782	[struct stat="OK", time=2]
#	
82	mProjectPP  -X -x 1.02075 ../../data/data2/2mass-atlas-981204n-j0470220.fits p2mass-atlas-981204n-j0470220.fits ../../data/data2/region.hdr 	19776	1.721	82	exit 0	huscs017-kabe-2011-04-11-00-17-13-15254	1.721700	3.897926	2.176226	1.847196	3.831557	1.9843609333	1.048066	0.024002	0	0	0	0	4844	0	19783	[struct stat="OK", time=2]
#	
83	mProjectPP  -X -x 1.02226 ../../data/data2/2mass-atlas-981204n-j0480056.fits p2mass-atlas-981204n-j0480056.fits ../../data/data2/region.hdr 	19780	1.779	83	exit 0	huscs017-kabe-2011-06-05-21-41-29-6573	1.797247	4.070797	2.273550	1.922061	4.059216	2.13715481758	1.056066	0.036003	0	0	0	0	4844	0	19786	[struct stat="OK", time=2]
#	
84	mProjectPP  -X -x 1.02085 ../../data/data2/2mass-atlas-981204n-j0470197.fits p2mass-atlas-981204n-j0470197.fits ../../data/data2/region.hdr 	19784	1.800	84	exit 0	huscs001-kabe-2011-06-05-21-41-34-31898	1.800341	4.384601	2.584260	1.979936	4.375029	2.39509296417	1.096069	0.032002	0	0	0	0	4835	0	19787	[struct stat="OK", time=2]
#	
85	mProjectPP  -X -x 1.01812 ../../data/data2/2mass-atlas-981204n-j0450209.fits p2mass-atlas-981204n-j0450209.fits ../../data/data2/region.hdr 	19785	1.825	85	exit 0	huscs014-kabe-2011-06-05-21-41-34-26058	1.825409	4.867390	3.041981	2.005227	4.772605	2.76737809181	1.072067	0.044003	0	0	0	0	4820	0	19789	[struct stat="OK", time=3]
#	
86	mProjectPP  -X -x 1.02226 ../../data/data2/2mass-atlas-981204n-j0480068.fits p2mass-atlas-981204n-j0480068.fits ../../data/data2/region.hdr 	19788	1.848	86	exit 0	huscs013-kabe-2011-06-05-21-41-34-4454	1.860468	4.565910	2.705442	2.020798	4.478890	2.45809197426	1.032065	0.016001	0	0	0	0	4844	0	19792	[struct stat="OK", time=2]
#	
87	mProjectPP  -X -x 1.02075 ../../data/data2/2mass-atlas-981204n-j0470209.fits p2mass-atlas-981204n-j0470209.fits ../../data/data2/region.hdr 	19790	1.863	87	exit 0	huscs004-kabe-2011-06-05-21-41-34-14382	1.863058	4.566310	2.703252	2.026445	4.482885	2.45643997192	1.068066	0.028001	0	0	0	0	4835	0	19793	[struct stat="OK", time=2]
#	
88	mProjectPP  -X -x 1.14414 ../../data/data2/2mass-atlas-981123n-j0730220.fits p2mass-atlas-981123n-j0730220.fits ../../data/data2/region.hdr 	19791	1.896	88	exit 0	huscs006-kabe-2011-06-05-21-41-29-8240	1.895916	5.737255	3.841339	2.040914	5.547616	3.50670194626	1.056066	0.028002	0	0	0	0	4873	0	19795	[struct stat="OK", time=3]
#	
89	mProjectPP  -X -x 1.01962 ../../data/data2/2mass-atlas-981204n-j0460044.fits p2mass-atlas-981204n-j0460044.fits ../../data/data2/region.hdr 	19794	1.917	89	exit 0	huscs009-kabe-2011-06-05-21-41-29-3664	1.917128	5.736646	3.819518	2.025356	5.351569	3.32621312141	1.084068	0.032002	0	0	0	0	4835	0	19796	[struct stat="OK", time=3]
#	
90	mProjectPP  -X -x 1.02226 ../../data/data2/2mass-atlas-981204n-j0480044.fits p2mass-atlas-981204n-j0480044.fits ../../data/data2/region.hdr 	19798	1.987	90	exit 0	huscs011-kabe-2011-06-05-21-41-29-18480	1.987057	4.567553	2.580496	2.054882	4.519793	2.46491098404	1.072067	0.020001	0	0	0	0	4853	0	19801	[struct stat="OK", time=2]
#	
91	mProjectPP  -X -x 1.01803 ../../data/data2/2mass-atlas-981204n-j0450244.fits p2mass-atlas-981204n-j0450244.fits ../../data/data2/region.hdr 	19797	1.988	91	exit 0	huscs016-kabe-2011-06-05-21-41-34-23257	1.988372	4.868022	2.879650	2.052805	4.806330	2.75352501869	1.112070	0.040002	0	0	0	0	4804	0	19803	[struct stat="OK", time=3]
#	
92	mProjectPP  -X -x 1.01803 ../../data/data2/2mass-atlas-981204n-j0450232.fits p2mass-atlas-981204n-j0450232.fits ../../data/data2/region.hdr 	19799	1.997	92	exit 0	huscs018-kabe-2011-04-11-00-17-13-22737	1.997886	4.569394	2.571508	2.137548	4.553071	2.4155228138	1.056066	0.052003	0	0	0	0	4839	0	19804	[struct stat="OK", time=2]
#	
93	mProjectPP  -X -x 1.01644 ../../data/data2/2mass-atlas-981204n-j0440056.fits p2mass-atlas-981204n-j0440056.fits ../../data/data2/region.hdr 	19800	2.011	93	exit 0	huscs015-kabe-2011-06-05-21-41-29-23170	2.011818	4.746753	2.734935	2.104863	4.575066	2.47020292282	1.060067	0.028002	0	0	0	0	4815	0	19805	[struct stat="OK", time=2]
#	
95	mProjectPP  -X -x 1.01634 ../../data/data2/2mass-atlas-981204n-j0440044.fits p2mass-atlas-981204n-j0440044.fits ../../data/data2/region.hdr 	19806	2.054	95	exit 0	huscs016-kabe-2011-06-05-21-41-34-23258	2.054307	4.748615	2.694308	2.147865	4.691955	2.54409003258	1.088068	0.052003	0	0	0	0	4801	0	19810	[struct stat="OK", time=2]
#	
96	mProjectPP  -X -x 1.01803 ../../data/data2/2mass-atlas-981204n-j0450220.fits p2mass-atlas-981204n-j0450220.fits ../../data/data2/region.hdr 	19807	2.055	96	exit 0	huscs014-kabe-2011-06-05-21-41-29-26048	2.055802	5.736278	3.680476	2.157233	5.027634	2.87040114403	1.080067	0.036002	0	0	0	0	4820	0	19811	[struct stat="OK", time=3]
#	
97	mProjectPP  -X -x 1.02066 ../../data/data2/2mass-atlas-981204n-j0470232.fits p2mass-atlas-981204n-j0470232.fits ../../data/data2/region.hdr 	19809	2.080	97	exit 0	huscs012-kabe-2011-06-05-21-41-34-18622	2.079868	4.747026	2.667158	2.165045	4.594877	2.42983198166	1.036065	0.036003	0	0	0	0	4842	0	19814	[struct stat="OK", time=2]
#	
98	mProjectPP  -X -x 1.01962 ../../data/data2/2mass-atlas-981204n-j0460033.fits p2mass-atlas-981204n-j0460033.fits ../../data/data2/region.hdr 	19812	2.081	98	exit 0	huscs015-kabe-2011-04-11-00-17-13-28941	2.081150	4.748377	2.667227	2.381539	4.686743	2.30520391464	1.080068	0.020001	0	0	0	0	4837	0	19815	[struct stat="OK", time=2]
#	
99	mProjectPP  -X -x 1.01634 ../../data/data2/2mass-atlas-981204n-j0440033.fits p2mass-atlas-981204n-j0440033.fits ../../data/data2/region.hdr 	19813	2.119	99	exit 0	huscs007-kabe-2011-06-05-21-41-34-29940	2.119163	4.565479	2.446316	2.369389	4.441108	2.0717189312	1.108069	0.024001	0	0	0	0	4799	0	19817	[struct stat="OK", time=2]
#	
15	mProjectPP  -X -x 1.04655 ../../data/data2/2mass-atlas-001025n-j0730220.fits p2mass-atlas-001025n-j0730220.fits ../../data/data2/region.hdr 	19626	0.182	15	exit 0	huscs008-kabe-2011-06-05-21-41-34-30573	0.191870	6.943686	6.751816	0.533072	6.504660	5.97158813477	1.848116	0.052003	0	0	0	0	4803	0	19663	[struct stat="OK", time=6]
#	
17	mProjectPP  -X -x 1.04665 ../../data/data2/2mass-atlas-001025n-j0730209.fits p2mass-atlas-001025n-j0730209.fits ../../data/data2/region.hdr 	19627	0.182	17	exit 0	huscs016-kabe-2011-06-05-21-41-34-23255	0.191870	6.943188	6.751318	0.714460	6.440880	5.72641992569	1.808113	0.096006	0	0	0	0	4812	0	19665	[struct stat="OK", time=5]
#	
22	mProjectPP  -X -x 0.95043 ../../data/data2/2mass-atlas-971021n-j0390197.fits p2mass-atlas-971021n-j0390197.fits ../../data/data2/region.hdr 	19631	0.183	22	exit 0	huscs000-kabe-2011-06-05-21-41-34-9284	0.215852	6.942748	6.726896	0.700898	6.399274	5.69837594032	1.504094	0.044003	0	0	0	0	4810	0	19677	[struct stat="OK", time=5]
#	
64	mProjectPP  -X -x 1.01485 ../../data/data2/2mass-atlas-981204n-j0430220.fits p2mass-atlas-981204n-j0430220.fits ../../data/data2/region.hdr 	19743	1.267	64	exit 0	huscs002-kabe-2011-06-05-21-41-29-26438	1.278432	7.314938	6.036506	1.478564	7.305751	5.82718706131	1.788111	0.056004	0	0	0	0	4803	0	19746	[struct stat="OK", time=6]
#	
70	mProjectPP  -X -x 0.95843 ../../data/data2/2mass-atlas-971024n-j0090232.fits p2mass-atlas-971024n-j0090232.fits ../../data/data2/region.hdr 	19756	1.511	70	exit 0	huscs007-kabe-2011-06-05-21-41-29-29920	1.511509	6.942946	5.431437	1.657581	6.406061	4.74848008156	1.472092	0.132008	0	0	0	0	4786	0	19758	[struct stat="OK", time=5]
#	
74	mProjectPP  -X -x 0.95834 ../../data/data2/2mass-atlas-971024n-j0090244.fits p2mass-atlas-971024n-j0090244.fits ../../data/data2/region.hdr 	19762	1.597	74	exit 0	huscs001-kabe-2011-06-05-21-41-29-31885	1.597916	6.944433	5.346517	1.705819	6.811258	5.10543894768	1.392087	0.072004	0	0	0	0	4780	0	19767	[struct stat="OK", time=6]
#	
94	mProjectPP  -X -x 1.02056 ../../data/data2/2mass-atlas-981204n-j0470244.fits p2mass-atlas-981204n-j0470244.fits ../../data/data2/region.hdr 	19802	2.034	94	exit 0	huscs009-kabe-2011-04-11-00-17-13-2129	2.034047	6.941854	4.907807	2.180004	6.270927	4.09092307091	1.084068	0.040002	0	0	0	0	4843	0	19808	[struct stat="OK", time=4]
#	
100	mProjectPP  -X -x 1.02320 ../../data/data2/2mass-atlas-981204n-j0490232.fits p2mass-atlas-981204n-j0490232.fits ../../data/data2/region.hdr 	19816	2.130	100	exit 0	huscs002-kabe-2011-06-05-21-41-29-26442	2.130176	8.196895	6.066719	2.634545	8.137798	5.50325298309	1.780111	0.044002	0	0	0	0	4863	0	19818	[struct stat="OK", time=5]
#	
101	mProjectPP  -X -x 1.01653 ../../data/data2/2mass-atlas-981204n-j0440091.fits p2mass-atlas-981204n-j0440091.fits ../../data/data2/region.hdr 	19819	2.199	101	exit 0	huscs002-kabe-2011-04-11-00-17-13-3176	2.569348	8.744402	6.175054	3.315180	8.657499	5.34231901169	1.748109	0.044003	0	0	0	0	4819	0	19857	[struct stat="OK", time=5]
#	
102	mProjectPP  -X -x 1.01822 ../../data/data2/2mass-atlas-981204n-j0450185.fits p2mass-atlas-981204n-j0450185.fits ../../data/data2/region.hdr 	19826	2.570	102	exit 0	huscs006-kabe-2011-06-05-21-41-29-8234	2.572565	6.943520	4.370955	2.658958	6.466926	3.80796790123	1.040065	0.020001	0	0	0	0	4828	0	19859	[struct stat="OK", time=4]
#	
103	mProjectPP  -X -x 1.01812 ../../data/data2/2mass-atlas-981204n-j0450197.fits p2mass-atlas-981204n-j0450197.fits ../../data/data2/region.hdr 	19820	2.571	103	exit 0	huscs015-kabe-2011-06-05-21-41-29-23171	2.572565	6.944135	4.371570	3.193624	6.787061	3.59343695641	1.140071	0.024001	0	0	0	0	4811	0	19860	[struct stat="OK", time=4]
#	
104	mProjectPP  -X -x 1.01972 ../../data/data2/2mass-atlas-981204n-j0460080.fits p2mass-atlas-981204n-j0460080.fits ../../data/data2/region.hdr 	19828	2.571	104	exit 0	huscs012-kabe-2011-06-05-21-41-29-18600	2.572565	6.942126	4.369561	2.656345	6.354490	3.69814491272	1.052066	0.028002	0	0	0	0	4824	0	19861	[struct stat="OK", time=4]
#	
105	mProjectPP  -X -x 1.02235 ../../data/data2/2mass-atlas-981204n-j0480091.fits p2mass-atlas-981204n-j0480091.fits ../../data/data2/region.hdr 	19832	2.571	105	exit 0	huscs004-kabe-2011-06-05-21-41-34-14377	2.572565	6.942365	4.369800	2.669632	6.377402	3.70776987076	1.060066	0.056003	0	0	0	0	4843	0	19862	[struct stat="OK", time=4]
#	
106	mProjectPP  -X -x 1.05877 ../../data/data2/2mass-atlas-001016n-j1030232.fits p2mass-atlas-001016n-j1030232.fits ../../data/data2/region.hdr 	19842	2.571	106	exit 0	huscs011-kabe-2011-06-05-21-41-34-18509	2.572565	7.604511	5.031946	2.666953	7.572491	4.90553808212	1.116070	0.056003	0	0	0	0	4788	0	19863	[struct stat="OK", time=5]
#	
107	mProjectPP  -X -x 1.01513 ../../data/data2/2mass-atlas-981204n-j0430173.fits p2mass-atlas-981204n-j0430173.fits ../../data/data2/region.hdr 	19838	2.571	107	exit 0	huscs008-kabe-2011-06-05-21-41-39-30586	2.572565	7.314572	4.742007	2.940169	7.305887	4.36571788788	1.784111	0.044003	0	0	0	0	4802	0	19864	[struct stat="OK", time=4]
#	
108	mProjectPP  -X -x 1.01503 ../../data/data2/2mass-atlas-981204n-j0430185.fits p2mass-atlas-981204n-j0430185.fits ../../data/data2/region.hdr 	19823	2.571	108	exit 0	huscs019-kabe-2011-06-05-21-41-29-11151	2.572565	7.636793	5.064228	2.666917	7.622893	4.95597600937	1.720108	0.040002	0	0	0	0	4813	0	19865	[struct stat="OK", time=5]
#	
109	mProjectPP  -X -x 1.01644 ../../data/data2/2mass-atlas-981204n-j0440068.fits p2mass-atlas-981204n-j0440068.fits ../../data/data2/region.hdr 	19836	2.571	109	exit 0	huscs003-kabe-2011-06-05-21-41-29-14471	2.572565	7.604344	5.031779	2.841203	7.578396	4.7371931076	1.748109	0.032002	0	0	0	0	4803	0	19866	[struct stat="OK", time=4]
#	
110	mProjectPP  -X -x 1.02094 ../../data/data2/2mass-atlas-981204n-j0470185.fits p2mass-atlas-981204n-j0470185.fits ../../data/data2/region.hdr 	19835	2.571	110	exit 0	huscs018-kabe-2011-06-05-21-41-29-2889	2.572565	6.944602	4.372037	2.674692	6.814104	4.13941192627	1.092068	0.048003	0	0	0	0	4844	0	19867	[struct stat="OK", time=4]
#	
111	mProjectPP  -X -x 1.01644 ../../data/data2/2mass-atlas-981204n-j0440080.fits p2mass-atlas-981204n-j0440080.fits ../../data/data2/region.hdr 	19830	2.571	111	exit 0	huscs016-kabe-2011-06-05-21-41-29-23247	2.572565	6.941408	4.368843	2.803205	6.123474	3.32026910782	1.048065	0.028002	0	0	0	0	4809	0	19868	[struct stat="OK", time=3]
#	
112	mProjectPP  -X -x 1.01503 ../../data/data2/2mass-atlas-981204n-j0430197.fits p2mass-atlas-981204n-j0430197.fits ../../data/data2/region.hdr 	19829	2.571	112	exit 0	huscs000-kabe-2011-06-05-21-41-29-9255	2.572565	9.382039	6.809474	2.956674	9.368134	6.41145992279	1.244077	0.056004	0	0	0	0	4804	0	19869	[struct stat="OK", time=6]
#	
113	mProjectPP  -X -x 1.04674 ../../data/data2/2mass-atlas-001025n-j0730197.fits p2mass-atlas-001025n-j0730197.fits ../../data/data2/region.hdr 	19843	2.572	113	exit 0	huscs008-kabe-2011-06-05-21-41-34-30581	2.572565	9.162517	6.589952	2.986249	9.125958	6.13970899582	1.784111	0.052004	0	0	0	0	4803	0	19870	[struct stat="OK", time=6]
#	
114	mProjectPP  -X -x 1.01494 ../../data/data2/2mass-atlas-981204n-j0430209.fits p2mass-atlas-981204n-j0430209.fits ../../data/data2/region.hdr 	19837	2.572	114	exit 0	huscs016-kabe-2011-06-05-21-41-29-23246	2.572565	6.943972	4.371407	2.803403	6.502460	3.69905686378	1.040065	0.040002	0	0	0	0	4800	0	19871	[struct stat="OK", time=3]
#	
115	mProjectPP  -X -x 1.04771 ../../data/data2/2mass-atlas-001025n-j0740056.fits p2mass-atlas-001025n-j0740056.fits ../../data/data2/region.hdr 	19844	2.572	115	exit 0	huscs013-kabe-2011-06-05-21-41-29-4409	2.572565	8.197522	5.624957	2.808809	8.148790	5.3399810791	1.156072	0.052003	0	0	0	0	4809	0	19872	[struct stat="OK", time=5]
#	
116	mProjectPP  -X -x 1.01981 ../../data/data2/2mass-atlas-981204n-j0460091.fits p2mass-atlas-981204n-j0460091.fits ../../data/data2/region.hdr 	19822	2.572	116	exit 0	huscs002-kabe-2011-06-05-21-41-34-26471	2.572565	8.323742	5.751177	2.986431	8.299057	5.31262588501	1.416089	0.140009	0	0	0	0	4897	0	19873	[struct stat="OK", time=5]
#	
117	mProjectPP  -X -x 0.96020 ../../data/data2/2mass-atlas-971024n-j0080056.fits p2mass-atlas-971024n-j0080056.fits ../../data/data2/region.hdr 	19847	2.572	117	exit 0	huscs019-kabe-2011-06-05-21-41-29-11150	2.572565	8.195144	5.622579	2.814809	7.952989	5.13818001747	1.044065	0.040002	0	0	0	0	4777	0	19874	[struct stat="OK", time=5]
#	
118	mProjectPP  -X -x 1.05886 ../../data/data2/2mass-atlas-001016n-j1030220.fits p2mass-atlas-001016n-j1030220.fits ../../data/data2/region.hdr 	19850	2.572	118	exit 0	huscs013-kabe-2011-06-05-21-41-29-4410	2.572565	7.670799	5.098234	2.699704	7.644287	4.94458293915	1.108069	0.048003	0	0	0	0	4784	0	19875	[struct stat="OK", time=5]
#	
119	mProjectPP  -X -x 1.14572 ../../data/data2/2mass-atlas-981123n-j0720068.fits p2mass-atlas-981123n-j0720068.fits ../../data/data2/region.hdr 	19849	2.572	119	exit 0	huscs019-kabe-2011-06-05-21-41-34-11182	2.572565	9.805794	7.233229	2.835213	9.789512	6.95429897308	1.700106	0.072005	0	0	0	0	4770	0	19877	[struct stat="OK", time=7]
#	
120	mProjectPP  -X -x 1.04771 ../../data/data2/2mass-atlas-001025n-j0740068.fits p2mass-atlas-001025n-j0740068.fits ../../data/data2/region.hdr 	19851	2.583	120	exit 0	huscs009-kabe-2011-06-05-21-41-34-3683	2.583597	8.197209	5.613612	2.832648	8.144197	5.31154894829	1.060066	0.048003	0	0	0	0	4860	0	19878	[struct stat="OK", time=5]
#	
121	mProjectPP  -X -x 1.04761 ../../data/data2/2mass-atlas-001025n-j0740044.fits p2mass-atlas-001025n-j0740044.fits ../../data/data2/region.hdr 	19855	2.589	121	exit 0	huscs003-kabe-2011-06-05-21-41-34-14497	2.589409	9.688619	7.099210	2.810467	9.667561	6.85709404945	1.744109	0.072005	0	0	0	0	4796	0	19879	[struct stat="OK", time=6]
#	
122	mProjectPP  -X -x 0.96011 ../../data/data2/2mass-atlas-971024n-j0080068.fits p2mass-atlas-971024n-j0080068.fits ../../data/data2/region.hdr 	19853	2.591	122	exit 0	huscs018-kabe-2011-06-05-21-41-34-2909	2.591867	8.744844	6.152977	2.974038	8.701409	5.7273709774	1.036065	0.036002	0	0	0	0	4837	0	19880	[struct stat="OK", time=5]
#	
124	mProjectPP  -X -x 1.05896 ../../data/data2/2mass-atlas-001016n-j1030209.fits p2mass-atlas-001016n-j1030209.fits ../../data/data2/region.hdr 	19858	2.634	124	exit 0	huscs017-kabe-2011-06-05-21-41-34-6597	2.666424	9.711351	7.044927	3.318178	9.702169	6.38399100304	1.052066	0.044002	0	0	0	0	4787	0	19888	[struct stat="OK", time=6]
#	
125	mProjectPP  -X -x 1.14572 ../../data/data2/2mass-atlas-981123n-j0720056.fits p2mass-atlas-981123n-j0720056.fits ../../data/data2/region.hdr 	19856	2.635	125	exit 0	huscs003-kabe-2011-06-05-21-41-34-14498	2.666424	9.735305	7.068881	3.317551	9.721077	6.40352606773	1.268079	0.092005	0	0	0	0	4783	0	19889	[struct stat="OK", time=6]
#	
126	mProjectPP  -X -x 1.05925 ../../data/data2/2mass-atlas-001016n-j1030173.fits p2mass-atlas-001016n-j1030173.fits ../../data/data2/region.hdr 	19881	2.665	126	exit 0	huscs002-kabe-2011-06-05-21-41-29-26441	2.666424	9.699492	7.033068	3.282152	9.689300	6.40714788437	1.360085	0.080005	0	0	0	0	4792	0	19890	[struct stat="OK", time=6]
#	
127	mProjectPP  -X -x 0.96002 ../../data/data2/2mass-atlas-971024n-j0080080.fits p2mass-atlas-971024n-j0080080.fits ../../data/data2/region.hdr 	19885	2.665	127	exit 0	huscs005-kabe-2011-06-05-21-41-34-29589	2.666424	8.497462	5.831038	3.272642	8.459699	5.18705701828	1.156072	0.072005	0	0	0	0	4773	0	19891	[struct stat="OK", time=5]
#	
128	mProjectPP  -X -x 1.04684 ../../data/data2/2mass-atlas-001025n-j0730185.fits p2mass-atlas-001025n-j0730185.fits ../../data/data2/region.hdr 	19883	2.666	128	exit 0	huscs002-kabe-2011-06-05-21-41-34-26469	2.666424	9.742271	7.075847	3.260145	9.728199	6.46805381775	1.788112	0.080005	0	0	0	0	4813	0	19892	[struct stat="OK", time=6]
#	
129	mProjectPP  -X -x 1.04780 ../../data/data2/2mass-atlas-001025n-j0740091.fits p2mass-atlas-001025n-j0740091.fits ../../data/data2/region.hdr 	19884	2.666	129	exit 0	huscs007-kabe-2011-06-05-21-41-34-29945	2.666424	9.516482	6.850058	3.256131	9.460007	6.20387601852	1.580099	0.184012	0	0	0	0	4795	0	19893	[struct stat="OK", time=6]
#	
130	mProjectPP  -X -x 1.04694 ../../data/data2/2mass-atlas-001025n-j0730173.fits p2mass-atlas-001025n-j0730173.fits ../../data/data2/region.hdr 	19876	2.677	130	exit 0	huscs001-kabe-2011-06-05-21-41-34-31906	2.677726	9.220776	6.543050	3.263225	9.197460	5.93423509598	1.240078	0.104006	0	0	0	0	4815	0	19894	[struct stat="OK", time=6]
#	
131	mProjectPP  -X -x 0.95878 ../../data/data2/2mass-atlas-971024n-j0090173.fits p2mass-atlas-971024n-j0090173.fits ../../data/data2/region.hdr 	19887	2.677	131	exit 0	huscs010-kabe-2011-06-05-21-41-34-25189	2.677726	9.809823	7.132097	3.286243	9.797272	6.51102900505	1.888118	0.056004	0	0	0	0	4779	0	19895	[struct stat="OK", time=7]
#	
132	mProjectPP  -X -x 1.04780 ../../data/data2/2mass-atlas-001025n-j0740080.fits p2mass-atlas-001025n-j0740080.fits ../../data/data2/region.hdr 	19886	2.733	132	exit 0	huscs019-kabe-2011-06-05-21-41-34-11180	2.734306	9.783555	7.049249	3.283827	9.748417	6.46459007263	1.104069	0.088005	0	0	0	0	4816	0	19897	[struct stat="OK", time=7]
#	
133	mProjectPP  -X -x 1.14562 ../../data/data2/2mass-atlas-981123n-j0720080.fits p2mass-atlas-981123n-j0720080.fits ../../data/data2/region.hdr 	19904	3.189	133	exit 0	huscs010-kabe-2011-06-05-21-41-34-25187	3.190306	9.855748	6.665442	3.388654	9.843790	6.45513606071	1.484093	0.120007	0	0	0	0	4776	0	19913	[struct stat="OK", time=7]
#	
134	mProjectPP  -X -x 1.05916 ../../data/data2/2mass-atlas-001016n-j1030185.fits p2mass-atlas-001016n-j1030185.fits ../../data/data2/region.hdr 	19900	3.189	134	exit 0	huscs010-kabe-2011-06-05-21-41-39-25195	3.190306	9.568166	6.377860	3.321686	9.553276	6.23159003258	1.076067	0.040003	0	0	0	0	4777	0	19914	[struct stat="OK", time=6]
#	
135	mProjectPP  -X -x 1.05906 ../../data/data2/2mass-atlas-001016n-j1030197.fits p2mass-atlas-001016n-j1030197.fits ../../data/data2/region.hdr 	19899	3.189	135	exit 0	huscs017-kabe-2011-06-05-21-41-29-6572	3.190306	9.680599	6.490293	3.378078	9.664379	6.28630113602	1.144071	0.076005	0	0	0	0	4792	0	19915	[struct stat="OK", time=6]
